ip_address,lat,lon,timestamp,poi_type_query,cell_id,day,time,daytime
127.4.23.40,46.54562561630371,6.577847748714086,447.1585449977698,cafeteria,63,19,15,3.Afternoon
127.4.23.40,46.54562561630371,6.577847748714086,447.1585449977698,restaurant,63,19,15,3.Afternoon
127.4.23.40,46.510324835038304,6.620990696572315,450.5862322901472,club,18,19,18,4.Evening
127.4.23.40,46.510324835038304,6.620990696572315,450.5862322901472,restaurant,18,19,18,4.Evening
127.4.23.40,46.507476975461685,6.627928229903694,454.6114689197474,restaurant,18,19,22,5.Night
127.4.23.40,46.507476975461685,6.627928229903694,454.6114689197474,cafeteria,18,19,22,5.Night
127.4.23.40,46.510324835038304,6.620990696572315,465.0441057634644,club,18,20,9,2.Morning
127.4.23.40,46.5079175748129,6.629721077307051,465.0441057634644,restaurant,18,20,9,2.Morning
127.4.23.40,46.51365572536957,6.629129707945616,465.0441057634644,cafeteria,18,20,9,2.Morning
127.94.142.97,46.55107163808287,6.618198724563678,15.014062698788443,cafeteria,77,1,15,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,15.014062698788443,restaurant,77,1,15,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,16.9375199261795,cafeteria,51,1,16,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,16.9375199261795,gym,51,1,16,3.Afternoon
127.94.142.97,46.53580120957717,6.558074693848586,22.66679017244024,club,51,1,22,5.Night
127.94.142.97,46.53580120957717,6.558074693848586,22.66679017244024,restaurant,51,1,22,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,37.91796933932139,cafeteria,77,2,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,37.91796933932139,restaurant,77,2,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,41.56335326455056,gym,51,2,17,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,41.56335326455056,club,51,2,17,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,46.04218132108276,cafeteria,51,2,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,46.04218132108276,club,51,2,22,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,63.93190423477066,cafeteria,77,3,15,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,63.93190423477066,restaurant,77,3,15,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,63.15709998208276,restaurant,51,3,15,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,63.15709998208276,gym,51,3,15,3.Afternoon
127.94.142.97,46.53580120957717,6.558074693848586,69.08023154730014,restaurant,51,3,21,5.Night
127.94.142.97,46.53580120957717,6.558074693848586,69.08023154730014,club,51,3,21,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,87.6333070971581,cafeteria,77,4,15,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,87.6333070971581,restaurant,77,4,15,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,88.99752264287714,restaurant,51,4,16,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,88.99752264287714,cafeteria,51,4,16,3.Afternoon
127.94.142.97,46.540985664127376,6.552021910211088,95.39835812861824,restaurant,51,4,23,5.Night
127.94.142.97,46.540985664127376,6.552021910211088,95.39835812861824,gym,51,4,23,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,110.70991311393658,cafeteria,77,5,14,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,110.70991311393658,restaurant,77,5,14,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,115.53118664551477,restaurant,51,5,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,115.53118664551477,club,51,5,19,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,118.40859760071903,cafeteria,51,5,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,118.40859760071903,club,51,5,22,5.Night
127.94.142.97,46.537799643552106,6.55078640152693,128.6204949960459,restaurant,51,6,8,1.Early
127.94.142.97,46.540985664127376,6.552021910211088,128.6204949960459,cafeteria,51,6,8,1.Early
127.94.142.97,46.51722289876162,6.596116635185272,128.6204949960459,gym,25,6,8,1.Early
127.94.142.97,46.51680383067704,6.598118304012014,128.6204949960459,club,25,6,8,1.Early
127.94.142.97,46.537799643552106,6.55078640152693,153.43348442071226,gym,51,7,9,2.Morning
127.94.142.97,46.53944938550854,6.556329832192673,153.43348442071226,club,51,7,9,2.Morning
127.94.142.97,46.53656661352452,6.558755651256149,153.43348442071226,cafeteria,51,7,9,2.Morning
127.94.142.97,46.52580438335738,6.579521803737147,153.43348442071226,restaurant,33,7,9,2.Morning
127.94.142.97,46.55107163808287,6.618198724563678,182.2435124618225,cafeteria,77,8,14,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,182.2435124618225,restaurant,77,8,14,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,187.0404397158508,cafeteria,51,8,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,187.0404397158508,restaurant,51,8,19,4.Evening
127.94.142.97,46.540985664127376,6.552021910211088,189.67509923564688,cafeteria,51,8,21,5.Night
127.94.142.97,46.540985664127376,6.552021910211088,189.67509923564688,gym,51,8,21,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,205.35257449888144,cafeteria,77,9,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,205.35257449888144,restaurant,77,9,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,210.30801070241608,club,51,9,18,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,210.30801070241608,restaurant,51,9,18,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,214.51853081131165,gym,51,9,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,214.51853081131165,club,51,9,22,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,230.84491136546728,cafeteria,77,10,14,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,230.84491136546728,restaurant,77,10,14,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,234.3434642875739,restaurant,51,10,18,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,234.3434642875739,club,51,10,18,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,238.72073573340768,cafeteria,51,10,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,238.72073573340768,club,51,10,22,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,254.90982469955244,cafeteria,77,11,14,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,254.90982469955244,restaurant,77,11,14,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,258.40888485334875,club,51,11,18,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,258.40888485334875,cafeteria,51,11,18,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,262.39462802899084,club,51,11,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,262.39462802899084,gym,51,11,22,5.Night
127.94.142.97,46.53944938550854,6.556329832192673,264.29418212376106,club,51,12,0,1.Early
127.94.142.97,46.53944938550854,6.556329832192673,264.29418212376106,gym,51,12,0,1.Early
127.94.142.97,46.55107163808287,6.618198724563678,277.938970135354,cafeteria,77,12,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,277.938970135354,restaurant,77,12,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,283.3204122435576,cafeteria,51,12,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,283.3204122435576,gym,51,12,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,296.9462154509313,gym,51,13,8,1.Early
127.94.142.97,46.53580120957717,6.558074693848586,296.9462154509313,cafeteria,51,13,8,1.Early
127.94.142.97,46.52616185578057,6.63030800047305,296.9462154509313,restaurant,39,13,8,1.Early
127.94.142.97,46.56944137162869,6.6159692496715135,296.9462154509313,club,97,13,8,1.Early
127.94.142.97,46.537799643552106,6.55078640152693,321.0001567312229,restaurant,51,14,9,2.Morning
127.94.142.97,46.540985664127376,6.552021910211088,321.0001567312229,gym,51,14,9,2.Morning
127.94.142.97,46.53944938550854,6.556329832192673,321.0001567312229,cafeteria,51,14,9,2.Morning
127.94.142.97,46.53656661352452,6.558755651256149,336.5358296300416,cafeteria,51,15,0,1.Early
127.94.142.97,46.53656661352452,6.558755651256149,336.5358296300416,gym,51,15,0,1.Early
127.94.142.97,46.55107163808287,6.618198724563678,349.9567307830102,cafeteria,77,15,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,349.9567307830102,restaurant,77,15,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,355.67442147574644,club,51,15,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,355.67442147574644,cafeteria,51,15,19,4.Evening
127.94.142.97,46.55107163808287,6.618198724563678,373.0198377089522,cafeteria,77,16,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,373.0198377089522,restaurant,77,16,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,379.41013039438553,club,51,16,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,379.41013039438553,cafeteria,51,16,19,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,382.28914244364574,gym,51,16,22,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,382.28914244364574,cafeteria,51,16,22,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,397.3657064307057,cafeteria,77,17,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,397.3657064307057,restaurant,77,17,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,402.738617764074,club,51,17,18,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,402.738617764074,restaurant,51,17,18,4.Evening
127.94.142.97,46.53656661352452,6.558755651256149,404.9412033425383,cafeteria,51,17,20,5.Night
127.94.142.97,46.53656661352452,6.558755651256149,404.9412033425383,club,51,17,20,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,421.22703024009456,cafeteria,77,18,13,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,421.22703024009456,restaurant,77,18,13,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,427.95971934246427,restaurant,51,18,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,427.95971934246427,gym,51,18,19,4.Evening
127.94.142.97,46.53944938550854,6.556329832192673,431.8949374920218,gym,51,18,23,5.Night
127.94.142.97,46.53944938550854,6.556329832192673,431.8949374920218,club,51,18,23,5.Night
127.94.142.97,46.55107163808287,6.618198724563678,447.1403925578695,cafeteria,77,19,15,3.Afternoon
127.94.142.97,46.55107163808287,6.618198724563678,447.1403925578695,restaurant,77,19,15,3.Afternoon
127.94.142.97,46.537799643552106,6.55078640152693,451.1938514782439,cafeteria,51,19,19,4.Evening
127.94.142.97,46.537799643552106,6.55078640152693,451.1938514782439,restaurant,51,19,19,4.Evening
127.94.142.97,46.540985664127376,6.552021910211088,454.1804398808275,gym,51,19,22,5.Night
127.94.142.97,46.540985664127376,6.552021910211088,454.1804398808275,restaurant,51,19,22,5.Night
127.94.142.97,46.537799643552106,6.55078640152693,465.03898198550667,cafeteria,51,20,9,2.Morning
127.94.142.97,46.50621569505228,6.5996733217721735,465.03898198550667,gym,5,20,9,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,11.13558553732555,cafeteria,35,1,11,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,11.13558553732555,restaurant,35,1,11,2.Morning
129.133.79.138,46.52050186377512,6.562632321686435,19.44102872368557,club,22,1,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,19.44102872368557,gym,22,1,19,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,20.309631972132923,club,22,1,20,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,20.309631972132923,restaurant,22,1,20,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,36.1704473555904,cafeteria,35,2,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,36.1704473555904,restaurant,35,2,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,43.108681808815234,club,22,2,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,43.108681808815234,supermarket,22,2,19,4.Evening
129.133.79.138,46.51932870600342,6.5610638921225695,45.53513387878953,gym,22,2,21,5.Night
129.133.79.138,46.51932870600342,6.5610638921225695,45.53513387878953,club,22,2,21,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,60.740263430919065,cafeteria,35,3,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,60.740263430919065,restaurant,35,3,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,65.17753530956774,club,22,3,17,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,65.17753530956774,supermarket,22,3,17,4.Evening
129.133.79.138,46.51932870600342,6.5610638921225695,71.0599410071324,gym,22,3,23,5.Night
129.133.79.138,46.51932870600342,6.5610638921225695,71.0599410071324,restaurant,22,3,23,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,84.09766906959881,cafeteria,35,4,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,84.09766906959881,restaurant,35,4,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,90.15212960508164,supermarket,22,4,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,90.15212960508164,club,22,4,18,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,94.53115746074296,restaurant,22,4,22,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,94.53115746074296,supermarket,22,4,22,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,109.80582355138048,cafeteria,35,5,13,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,109.80582355138048,restaurant,35,5,13,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,113.31281135950668,restaurant,22,5,17,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,113.31281135950668,club,22,5,17,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,117.1428577974824,gym,22,5,21,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,117.1428577974824,supermarket,22,5,21,5.Night
129.133.79.138,46.52050186377512,6.562632321686435,129.54177241239867,supermarket,22,6,9,2.Morning
129.133.79.138,46.536681066298,6.627394958808561,129.54177241239867,gym,58,6,9,2.Morning
129.133.79.138,46.51680383067704,6.598118304012014,129.54177241239867,club,25,6,9,2.Morning
129.133.79.138,46.52050186377512,6.562632321686435,153.6226722067323,restaurant,22,7,9,2.Morning
129.133.79.138,46.51518756963081,6.567719102422657,153.6226722067323,club,22,7,9,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,180.37574824566445,cafeteria,35,8,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,180.37574824566445,restaurant,35,8,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,186.63827357655111,restaurant,22,8,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,186.63827357655111,gym,22,8,18,4.Evening
129.133.79.138,46.51518756963081,6.567719102422657,190.47985586072085,club,22,8,22,5.Night
129.133.79.138,46.51518756963081,6.567719102422657,190.47985586072085,supermarket,22,8,22,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,204.026073606226,cafeteria,35,9,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,204.026073606226,restaurant,35,9,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,210.84238376868603,gym,22,9,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,210.84238376868603,supermarket,22,9,18,4.Evening
129.133.79.138,46.52779159387114,6.59757122821799,229.0580364806412,cafeteria,35,10,13,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,229.0580364806412,restaurant,35,10,13,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,234.1000279748199,club,22,10,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,234.1000279748199,restaurant,22,10,18,4.Evening
129.133.79.138,46.51932870600342,6.5610638921225695,239.6463727631214,gym,22,10,23,5.Night
129.133.79.138,46.51932870600342,6.5610638921225695,239.6463727631214,restaurant,22,10,23,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,252.64580139478443,cafeteria,35,11,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,252.64580139478443,restaurant,35,11,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,258.9604944895088,club,22,11,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,258.9604944895088,supermarket,22,11,18,4.Evening
129.133.79.138,46.51932870600342,6.5610638921225695,261.9089263458398,club,22,11,21,5.Night
129.133.79.138,46.51932870600342,6.5610638921225695,261.9089263458398,gym,22,11,21,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,277.0483492389308,cafeteria,35,12,13,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,277.0483492389308,restaurant,35,12,13,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,283.1572173345483,club,22,12,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,283.1572173345483,gym,22,12,19,4.Evening
129.133.79.138,46.51932870600342,6.5610638921225695,286.08661287400304,restaurant,22,12,22,5.Night
129.133.79.138,46.51932870600342,6.5610638921225695,286.08661287400304,supermarket,22,12,22,5.Night
129.133.79.138,46.52050186377512,6.562632321686435,296.04975976265706,gym,22,13,8,1.Early
129.133.79.138,46.54611960120137,6.587890897100484,296.04975976265706,supermarket,64,13,8,1.Early
129.133.79.138,46.52050186377512,6.562632321686435,321.38303475076015,club,22,14,9,2.Morning
129.133.79.138,46.51849161898271,6.561542953061924,321.38303475076015,supermarket,22,14,9,2.Morning
129.133.79.138,46.51933972941951,6.6110966558170094,321.38303475076015,restaurant,27,14,9,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,348.5192819754273,cafeteria,35,15,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,348.5192819754273,restaurant,35,15,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,355.0438634849498,supermarket,22,15,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,355.0438634849498,restaurant,22,15,19,4.Evening
129.133.79.138,46.51518756963081,6.567719102422657,357.86524124368674,restaurant,22,15,21,5.Night
129.133.79.138,46.51518756963081,6.567719102422657,357.86524124368674,gym,22,15,21,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,373.0897861580117,cafeteria,35,16,13,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,373.0897861580117,restaurant,35,16,13,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,378.4661297172658,club,22,16,18,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,378.4661297172658,restaurant,22,16,18,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,382.0907832180535,club,22,16,22,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,382.0907832180535,restaurant,22,16,22,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,393.972320313022,cafeteria,35,17,9,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,393.972320313022,restaurant,35,17,9,2.Morning
129.133.79.138,46.52050186377512,6.562632321686435,403.29762324341954,club,22,17,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,403.29762324341954,gym,22,17,19,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,405.59003507429225,supermarket,22,17,21,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,405.59003507429225,gym,22,17,21,5.Night
129.133.79.138,46.52779159387114,6.59757122821799,420.2581464148401,cafeteria,35,18,12,3.Afternoon
129.133.79.138,46.52779159387114,6.59757122821799,420.2581464148401,restaurant,35,18,12,3.Afternoon
129.133.79.138,46.52050186377512,6.562632321686435,427.9506903548973,gym,22,18,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,427.9506903548973,restaurant,22,18,19,4.Evening
129.133.79.138,46.51518756963081,6.567719102422657,427.448837769096,restaurant,22,18,19,4.Evening
129.133.79.138,46.51518756963081,6.567719102422657,427.448837769096,gym,22,18,19,4.Evening
129.133.79.138,46.52779159387114,6.59757122821799,443.3700100572274,cafeteria,35,19,11,2.Morning
129.133.79.138,46.52779159387114,6.59757122821799,443.3700100572274,restaurant,35,19,11,2.Morning
129.133.79.138,46.52050186377512,6.562632321686435,451.9677628193112,club,22,19,19,4.Evening
129.133.79.138,46.52050186377512,6.562632321686435,451.9677628193112,gym,22,19,19,4.Evening
129.133.79.138,46.51849161898271,6.561542953061924,454.298698042654,club,22,19,22,5.Night
129.133.79.138,46.51849161898271,6.561542953061924,454.298698042654,restaurant,22,19,22,5.Night
129.133.79.138,46.52050186377512,6.562632321686435,464.25027091298017,supermarket,22,20,8,1.Early
129.133.79.138,46.50147243477804,6.596087808005498,464.25027091298017,club,5,20,8,1.Early
129.133.79.138,46.50479033372219,6.594049382935638,464.25027091298017,gym,5,20,8,1.Early
13.103.179.102,46.52217965271469,6.578626016167531,13.068202398932192,cafeteria,33,1,13,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,13.068202398932192,restaurant,33,1,13,3.Afternoon
13.103.179.102,46.54611960120137,6.587890897100484,19.87065547979446,supermarket,64,1,19,4.Evening
13.103.179.102,46.54611960120137,6.587890897100484,19.87065547979446,gym,64,1,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,21.137779600385613,bar,64,1,21,5.Night
13.103.179.102,46.544757650049455,6.582152738978855,21.137779600385613,gym,64,1,21,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,37.16363389752415,cafeteria,33,2,13,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,37.16363389752415,restaurant,33,2,13,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,43.80534887630561,gym,64,2,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,43.80534887630561,supermarket,64,2,19,4.Evening
13.103.179.102,46.54333547009023,6.583475386324259,44.92843204315897,gym,64,2,20,5.Night
13.103.179.102,46.54333547009023,6.583475386324259,44.92843204315897,supermarket,64,2,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,61.7375909691315,cafeteria,33,3,13,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,61.7375909691315,restaurant,33,3,13,3.Afternoon
13.103.179.102,46.54221637082584,6.589586183859968,67.35846019125648,gym,64,3,19,4.Evening
13.103.179.102,46.54221637082584,6.589586183859968,67.35846019125648,supermarket,64,3,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,68.75249120770167,gym,64,3,20,5.Night
13.103.179.102,46.544757650049455,6.582152738978855,68.75249120770167,dojo,64,3,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,83.16985053769892,cafeteria,33,4,11,2.Morning
13.103.179.102,46.52217965271469,6.578626016167531,83.16985053769892,restaurant,33,4,11,2.Morning
13.103.179.102,46.54333547009023,6.583475386324259,89.80201615378785,dojo,64,4,17,4.Evening
13.103.179.102,46.54333547009023,6.583475386324259,89.80201615378785,supermarket,64,4,17,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,92.07788269295456,bar,64,4,20,5.Night
13.103.179.102,46.544757650049455,6.582152738978855,92.07788269295456,supermarket,64,4,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,111.00629251169256,cafeteria,33,5,15,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,111.00629251169256,restaurant,33,5,15,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,115.09522269995334,dojo,64,5,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,115.09522269995334,supermarket,64,5,19,4.Evening
13.103.179.102,46.54221637082584,6.589586183859968,115.12946659210746,bar,64,5,19,4.Evening
13.103.179.102,46.54221637082584,6.589586183859968,115.12946659210746,supermarket,64,5,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,128.47234841743247,gym,64,6,8,1.Early
13.103.179.102,46.54611960120137,6.587890897100484,128.47234841743247,dojo,64,6,8,1.Early
13.103.179.102,46.54247512944868,6.58293979553281,128.47234841743247,bar,64,6,8,1.Early
13.103.179.102,46.54715136487096,6.587987432470696,128.47234841743247,supermarket,64,6,8,1.Early
13.103.179.102,46.544757650049455,6.582152738978855,152.39856341145526,supermarket,64,7,8,1.Early
13.103.179.102,46.54333547009023,6.583475386324259,152.39856341145526,dojo,64,7,8,1.Early
13.103.179.102,46.52217965271469,6.578626016167531,181.5691931172137,cafeteria,33,8,13,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,181.5691931172137,restaurant,33,8,13,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,185.3245436185276,gym,64,8,17,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,185.3245436185276,supermarket,64,8,17,4.Evening
13.103.179.102,46.54611960120137,6.587890897100484,188.12152609240675,dojo,64,8,20,5.Night
13.103.179.102,46.54611960120137,6.587890897100484,188.12152609240675,bar,64,8,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,206.7676839715052,cafeteria,33,9,14,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,206.7676839715052,restaurant,33,9,14,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,212.3121717697597,gym,64,9,20,5.Night
13.103.179.102,46.544757650049455,6.582152738978855,212.3121717697597,supermarket,64,9,20,5.Night
13.103.179.102,46.54611960120137,6.587890897100484,213.33573953978564,supermarket,64,9,21,5.Night
13.103.179.102,46.54611960120137,6.587890897100484,213.33573953978564,dojo,64,9,21,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,230.3997569486696,cafeteria,33,10,14,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,230.3997569486696,restaurant,33,10,14,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,235.8360108462178,supermarket,64,10,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,235.8360108462178,bar,64,10,19,4.Evening
13.103.179.102,46.54333547009023,6.583475386324259,236.82018954787924,gym,64,10,20,5.Night
13.103.179.102,46.54333547009023,6.583475386324259,236.82018954787924,bar,64,10,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,251.1903794944072,cafeteria,33,11,11,2.Morning
13.103.179.102,46.52217965271469,6.578626016167531,251.1903794944072,restaurant,33,11,11,2.Morning
13.103.179.102,46.544757650049455,6.582152738978855,260.1398893325178,gym,64,11,20,5.Night
13.103.179.102,46.544757650049455,6.582152738978855,260.1398893325178,dojo,64,11,20,5.Night
13.103.179.102,46.54611960120137,6.587890897100484,260.79049216308385,gym,64,11,20,5.Night
13.103.179.102,46.54611960120137,6.587890897100484,260.79049216308385,supermarket,64,11,20,5.Night
13.103.179.102,46.52217965271469,6.578626016167531,278.323322017611,cafeteria,33,12,14,3.Afternoon
13.103.179.102,46.52217965271469,6.578626016167531,278.323322017611,restaurant,33,12,14,3.Afternoon
13.103.179.102,46.544757650049455,6.582152738978855,283.3649473974511,bar,64,12,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,283.3649473974511,dojo,64,12,19,4.Evening
13.103.179.102,46.547510956525954,6.588127452879729,283.7939211788729,dojo,64,12,19,4.Evening
13.103.179.102,46.547510956525954,6.588127452879729,283.7939211788729,supermarket,64,12,19,4.Evening
13.103.179.102,46.544757650049455,6.582152738978855,296.82401674088186,supermarket,64,13,8,1.Early
13.103.179.102,46.54333547009023,6.583475386324259,296.82401674088186,gym,64,13,8,1.Early
13.103.179.102,46.544757650049455,6.582152738978855,321.158169997928,dojo,64,14,9,2.Morning
13.103.179.102,46.547510956525954,6.588127452879729,321.158169997928,gym,64,14,9,2.Morning
