,ip_address,lat,lon,timestamp,poi_type_query,cell_id,day,time,daytime
3314,146.1.11.56,46.54491018953797,6.598044109751461,347.59578476974724,restaurant,65,15,11,2.Morning
3315,146.1.11.56,46.559770121801,6.626727890739528,353.8516489932137,bar,88,15,17,4.Evening
3316,146.1.11.56,46.559770121801,6.626727890739528,353.8516489932137,cafeteria,88,15,17,4.Evening
3317,146.1.11.56,46.55781576376344,6.622564169884261,356.85939996994574,supermarket,88,15,20,5.Night
3318,146.1.11.56,46.55781576376344,6.622564169884261,356.85939996994574,cafeteria,88,15,20,5.Night
3319,146.1.11.56,46.54491018953797,6.598044109751461,373.7987894007815,cafeteria,65,16,13,3.Afternoon
3320,146.1.11.56,46.54491018953797,6.598044109751461,373.7987894007815,restaurant,65,16,13,3.Afternoon
3321,146.1.11.56,46.559770121801,6.626727890739528,377.4887851515898,club,88,16,17,4.Evening
3322,146.1.11.56,46.559770121801,6.626727890739528,377.4887851515898,supermarket,88,16,17,4.Evening
3323,146.1.11.56,46.56025307651261,6.620866060390487,379.7753371242746,cafeteria,88,16,19,4.Evening
3324,146.1.11.56,46.56025307651261,6.620866060390487,379.7753371242746,bar,88,16,19,4.Evening
3325,146.1.11.56,46.54491018953797,6.598044109751461,393.8544258025229,cafeteria,65,17,9,2.Morning
3326,146.1.11.56,46.54491018953797,6.598044109751461,393.8544258025229,restaurant,65,17,9,2.Morning
3327,146.1.11.56,46.559770121801,6.626727890739528,402.0534066282392,club,88,17,18,4.Evening
3328,146.1.11.56,46.559770121801,6.626727890739528,402.0534066282392,cafeteria,88,17,18,4.Evening
3329,146.1.11.56,46.56025307651261,6.620866060390487,406.270838539511,club,88,17,22,5.Night
3330,146.1.11.56,46.56025307651261,6.620866060390487,406.270838539511,supermarket,88,17,22,5.Night
3331,146.1.11.56,46.54491018953797,6.598044109751461,422.1155025008196,cafeteria,65,18,14,3.Afternoon
3332,146.1.11.56,46.54491018953797,6.598044109751461,422.1155025008196,restaurant,65,18,14,3.Afternoon
3333,146.1.11.56,46.559770121801,6.626727890739528,425.140511039002,cafeteria,88,18,17,4.Evening
3334,146.1.11.56,46.559770121801,6.626727890739528,425.140511039002,club,88,18,17,4.Evening
3335,146.1.11.56,46.56025307651261,6.620866060390487,430.2827491654884,cafeteria,88,18,22,5.Night
3336,146.1.11.56,46.56025307651261,6.620866060390487,430.2827491654884,bar,88,18,22,5.Night
3337,146.1.11.56,46.54491018953797,6.598044109751461,446.3755784165873,cafeteria,65,19,14,3.Afternoon
3338,146.1.11.56,46.54491018953797,6.598044109751461,446.3755784165873,restaurant,65,19,14,3.Afternoon
3339,146.1.11.56,46.559770121801,6.626727890739528,448.2699473488389,bar,88,19,16,3.Afternoon
3340,146.1.11.56,46.559770121801,6.626727890739528,448.2699473488389,supermarket,88,19,16,3.Afternoon
3341,146.1.11.56,46.56244863775187,6.6204216517855246,452.8593193325521,supermarket,88,19,20,5.Night
3342,146.1.11.56,46.56244863775187,6.6204216517855246,452.8593193325521,club,88,19,20,5.Night
3343,146.1.11.56,46.559770121801,6.626727890739528,465.39558507570746,club,88,20,9,2.Morning
3344,146.1.11.56,46.56025307651261,6.620866060390487,465.39558507570746,bar,88,20,9,2.Morning
3345,146.1.11.56,46.55781576376344,6.622564169884261,465.39558507570746,supermarket,88,20,9,2.Morning
12767,146.148.99.165,46.52941519324925,6.583668226303588,14.521780448155944,cafeteria,44,1,14,3.Afternoon
12768,146.148.99.165,46.52941519324925,6.583668226303588,14.521780448155944,restaurant,44,1,14,3.Afternoon
12769,146.148.99.165,46.56920952755545,6.64953112929113,18.38892263864239,dojo,100,1,18,4.Evening
12770,146.148.99.165,46.56920952755545,6.64953112929113,18.38892263864239,restaurant,100,1,18,4.Evening
12771,146.148.99.165,46.5638517119462,6.648454410388916,20.69998625315972,dojo,100,1,20,5.Night
12772,146.148.99.165,46.5638517119462,6.648454410388916,20.69998625315972,club,100,1,20,5.Night
12773,146.148.99.165,46.52941519324925,6.583668226303588,39.11739534759985,cafeteria,44,2,15,3.Afternoon
12774,146.148.99.165,46.52941519324925,6.583668226303588,39.11739534759985,restaurant,44,2,15,3.Afternoon
12775,146.148.99.165,46.56920952755545,6.64953112929113,44.95583418159131,dojo,100,2,20,5.Night
12776,146.148.99.165,46.56920952755545,6.64953112929113,44.95583418159131,club,100,2,20,5.Night
12777,146.148.99.165,46.56602075384202,6.643414048570928,45.03102498534256,dojo,100,2,21,5.Night
12778,146.148.99.165,46.56602075384202,6.643414048570928,45.03102498534256,restaurant,100,2,21,5.Night
12779,146.148.99.165,46.52941519324925,6.583668226303588,62.2382428354399,cafeteria,44,3,14,3.Afternoon
12780,146.148.99.165,46.52941519324925,6.583668226303588,62.2382428354399,restaurant,44,3,14,3.Afternoon
12781,146.148.99.165,46.56920952755545,6.64953112929113,67.81625219898864,restaurant,100,3,19,4.Evening
12782,146.148.99.165,46.56920952755545,6.64953112929113,67.81625219898864,dojo,100,3,19,4.Evening
12783,146.148.99.165,46.5638517119462,6.648454410388916,70.06025609052354,club,100,3,22,5.Night
12784,146.148.99.165,46.5638517119462,6.648454410388916,70.06025609052354,restaurant,100,3,22,5.Night
12785,146.148.99.165,46.52941519324925,6.583668226303588,85.74230960487442,cafeteria,44,4,13,3.Afternoon
12786,146.148.99.165,46.52941519324925,6.583668226303588,85.74230960487442,restaurant,44,4,13,3.Afternoon
12787,146.148.99.165,46.56920952755545,6.64953112929113,90.71227201162417,restaurant,100,4,18,4.Evening
12788,146.148.99.165,46.56920952755545,6.64953112929113,90.71227201162417,club,100,4,18,4.Evening
12789,146.148.99.165,46.56602075384202,6.643414048570928,92.94046438757384,dojo,100,4,20,5.Night
12790,146.148.99.165,46.56602075384202,6.643414048570928,92.94046438757384,restaurant,100,4,20,5.Night
12791,146.148.99.165,46.52941519324925,6.583668226303588,109.73424358962885,cafeteria,44,5,13,3.Afternoon
12792,146.148.99.165,46.52941519324925,6.583668226303588,109.73424358962885,restaurant,44,5,13,3.Afternoon
12793,146.148.99.165,46.56920952755545,6.64953112929113,115.35252953492945,dojo,100,5,19,4.Evening
12794,146.148.99.165,46.56920952755545,6.64953112929113,115.35252953492945,cafeteria,100,5,19,4.Evening
12795,146.148.99.165,46.56548607015575,6.649854303084311,116.65339107380808,restaurant,100,5,20,5.Night
12796,146.148.99.165,46.56548607015575,6.649854303084311,116.65339107380808,club,100,5,20,5.Night
12797,146.148.99.165,46.56920952755545,6.64953112929113,129.50816468192755,dojo,100,6,9,2.Morning
12798,146.148.99.165,46.55043998691759,6.569253845013994,129.50816468192755,cafeteria,72,6,9,2.Morning
12799,146.148.99.165,46.56920952755545,6.64953112929113,153.26159216034142,restaurant,100,7,9,2.Morning
12800,146.148.99.165,46.5638517119462,6.648454410388916,153.26159216034142,dojo,100,7,9,2.Morning
12801,146.148.99.165,46.53991919347354,6.583580739672117,153.26159216034142,club,54,7,9,2.Morning
12802,146.148.99.165,46.52733405868255,6.552217249560227,153.26159216034142,cafeteria,31,7,9,2.Morning
12803,146.148.99.165,46.52941519324925,6.583668226303588,181.5989966093808,cafeteria,44,8,13,3.Afternoon
12804,146.148.99.165,46.52941519324925,6.583668226303588,181.5989966093808,restaurant,44,8,13,3.Afternoon
12805,146.148.99.165,46.56920952755545,6.64953112929113,186.2820779750832,cafeteria,100,8,18,4.Evening
12806,146.148.99.165,46.56920952755545,6.64953112929113,186.2820779750832,dojo,100,8,18,4.Evening
12807,146.148.99.165,46.56548607015575,6.649854303084311,191.147641469289,club,100,8,23,5.Night
12808,146.148.99.165,46.56548607015575,6.649854303084311,191.147641469289,restaurant,100,8,23,5.Night
12809,146.148.99.165,46.52941519324925,6.583668226303588,207.54644275056495,cafeteria,44,9,15,3.Afternoon
12810,146.148.99.165,46.52941519324925,6.583668226303588,207.54644275056495,restaurant,44,9,15,3.Afternoon
12811,146.148.99.165,46.56920952755545,6.64953112929113,210.16663697822472,restaurant,100,9,18,4.Evening
12812,146.148.99.165,46.56920952755545,6.64953112929113,210.16663697822472,club,100,9,18,4.Evening
12813,146.148.99.165,46.5638517119462,6.648454410388916,211.41955863485248,dojo,100,9,19,4.Evening
12814,146.148.99.165,46.5638517119462,6.648454410388916,211.41955863485248,cafeteria,100,9,19,4.Evening
12815,146.148.99.165,46.52941519324925,6.583668226303588,231.76335617690512,cafeteria,44,10,15,3.Afternoon
12816,146.148.99.165,46.52941519324925,6.583668226303588,231.76335617690512,restaurant,44,10,15,3.Afternoon
12817,146.148.99.165,46.56920952755545,6.64953112929113,234.19313568393355,club,100,10,18,4.Evening
12818,146.148.99.165,46.56920952755545,6.64953112929113,234.19313568393355,cafeteria,100,10,18,4.Evening
12819,146.148.99.165,46.56602075384202,6.643414048570928,236.1821228354777,cafeteria,100,10,20,5.Night
12820,146.148.99.165,46.56602075384202,6.643414048570928,236.1821228354777,restaurant,100,10,20,5.Night
12821,146.148.99.165,46.52941519324925,6.583668226303588,253.04800310023128,cafeteria,44,11,13,3.Afternoon
12822,146.148.99.165,46.52941519324925,6.583668226303588,253.04800310023128,restaurant,44,11,13,3.Afternoon
12823,146.148.99.165,46.56920952755545,6.64953112929113,257.9831474167356,cafeteria,100,11,17,4.Evening
12824,146.148.99.165,46.56920952755545,6.64953112929113,257.9831474167356,dojo,100,11,17,4.Evening
12825,146.148.99.165,46.56548607015575,6.649854303084311,262.71808975125424,cafeteria,100,11,22,5.Night
12826,146.148.99.165,46.56548607015575,6.649854303084311,262.71808975125424,restaurant,100,11,22,5.Night
12827,146.148.99.165,46.52941519324925,6.583668226303588,279.4311320536745,cafeteria,44,12,15,3.Afternoon
12828,146.148.99.165,46.52941519324925,6.583668226303588,279.4311320536745,restaurant,44,12,15,3.Afternoon
12831,146.148.99.165,46.5638517119462,6.648454410388916,285.6903497317027,club,100,12,21,5.Night
12832,146.148.99.165,46.5638517119462,6.648454410388916,285.6903497317027,cafeteria,100,12,21,5.Night
12829,146.148.99.165,46.56920952755545,6.64953112929113,286.1400273372626,dojo,100,12,22,5.Night
12830,146.148.99.165,46.56920952755545,6.64953112929113,286.1400273372626,restaurant,100,12,22,5.Night
12833,146.148.99.165,46.56920952755545,6.64953112929113,296.7043677678876,dojo,100,13,8,1.Early
12834,146.148.99.165,46.546965956323845,6.6107477440862,296.7043677678876,restaurant,67,13,8,1.Early
12835,146.148.99.165,46.55058765758253,6.649575205396806,296.7043677678876,cafeteria,80,13,8,1.Early
12836,146.148.99.165,46.56920952755545,6.64953112929113,321.14572456562,cafeteria,100,14,9,2.Morning
12837,146.148.99.165,46.56548607015575,6.649854303084311,321.14572456562,dojo,100,14,9,2.Morning
12838,146.148.99.165,46.56903728407441,6.554870695776669,321.14572456562,club,91,14,9,2.Morning
12839,146.148.99.165,46.564384767624254,6.554667483824879,321.14572456562,restaurant,91,14,9,2.Morning
12840,146.148.99.165,46.52941519324925,6.583668226303588,351.3323410217501,cafeteria,44,15,15,3.Afternoon
12841,146.148.99.165,46.52941519324925,6.583668226303588,351.3323410217501,restaurant,44,15,15,3.Afternoon
12842,146.148.99.165,46.56920952755545,6.64953112929113,353.12456329145857,cafeteria,100,15,17,4.Evening
12843,146.148.99.165,46.56920952755545,6.64953112929113,353.12456329145857,dojo,100,15,17,4.Evening
12844,146.148.99.165,46.56548607015575,6.649854303084311,355.563030794519,club,100,15,19,4.Evening
12845,146.148.99.165,46.56548607015575,6.649854303084311,355.563030794519,dojo,100,15,19,4.Evening
12846,146.148.99.165,46.52941519324925,6.583668226303588,375.8637181932152,cafeteria,44,16,15,3.Afternoon
12847,146.148.99.165,46.52941519324925,6.583668226303588,375.8637181932152,restaurant,44,16,15,3.Afternoon
12848,146.148.99.165,46.56920952755545,6.64953112929113,378.89340252115016,club,100,16,18,4.Evening
12849,146.148.99.165,46.56920952755545,6.64953112929113,378.89340252115016,dojo,100,16,18,4.Evening
12850,146.148.99.165,46.56602075384202,6.643414048570928,383.531139862368,dojo,100,16,23,5.Night
12851,146.148.99.165,46.56602075384202,6.643414048570928,383.531139862368,restaurant,100,16,23,5.Night
12852,146.148.99.165,46.52941519324925,6.583668226303588,401.77899574271646,cafeteria,44,17,17,4.Evening
12853,146.148.99.165,46.52941519324925,6.583668226303588,401.77899574271646,restaurant,44,17,17,4.Evening
12854,146.148.99.165,46.56920952755545,6.64953112929113,402.9091826076005,restaurant,100,17,18,4.Evening
12855,146.148.99.165,46.56920952755545,6.64953112929113,402.9091826076005,dojo,100,17,18,4.Evening
12856,146.148.99.165,46.5638517119462,6.648454410388916,405.19233320399513,restaurant,100,17,21,5.Night
12857,146.148.99.165,46.5638517119462,6.648454410388916,405.19233320399513,cafeteria,100,17,21,5.Night
12858,146.148.99.165,46.52941519324925,6.583668226303588,423.1011585195057,cafeteria,44,18,15,3.Afternoon
12859,146.148.99.165,46.52941519324925,6.583668226303588,423.1011585195057,restaurant,44,18,15,3.Afternoon
12860,146.148.99.165,46.56920952755545,6.64953112929113,428.5409923332373,cafeteria,100,18,20,5.Night
12861,146.148.99.165,46.56920952755545,6.64953112929113,428.5409923332373,restaurant,100,18,20,5.Night
12862,146.148.99.165,46.56548607015575,6.649854303084311,429.07309125865146,club,100,18,21,5.Night
12863,146.148.99.165,46.56548607015575,6.649854303084311,429.07309125865146,cafeteria,100,18,21,5.Night
12864,146.148.99.165,46.52941519324925,6.583668226303588,446.9287644620103,cafeteria,44,19,14,3.Afternoon
12865,146.148.99.165,46.52941519324925,6.583668226303588,446.9287644620103,restaurant,44,19,14,3.Afternoon
12866,146.148.99.165,46.56920952755545,6.64953112929113,449.2248760006513,dojo,100,19,17,4.Evening
12867,146.148.99.165,46.56920952755545,6.64953112929113,449.2248760006513,cafeteria,100,19,17,4.Evening
12868,146.148.99.165,46.56548607015575,6.649854303084311,452.6358998846057,dojo,100,19,20,5.Night
12869,146.148.99.165,46.56548607015575,6.649854303084311,452.6358998846057,club,100,19,20,5.Night
12870,146.148.99.165,46.56920952755545,6.64953112929113,465.7016875190716,club,100,20,9,2.Morning
12871,146.148.99.165,46.56917669301612,6.642400892973268,465.7016875190716,dojo,100,20,9,2.Morning
12872,146.148.99.165,46.517368039314434,6.6229178091818,465.7016875190716,cafeteria,28,20,9,2.Morning
909,146.71.112.211,46.53591906517015,6.575487739371415,12.359020710993102,cafeteria,53,1,12,3.Afternoon
910,146.71.112.211,46.53591906517015,6.575487739371415,12.359020710993102,restaurant,53,1,12,3.Afternoon
911,146.71.112.211,46.53086483286677,6.623208941351423,20.58283977220948,dojo,48,1,20,5.Night
912,146.71.112.211,46.53086483286677,6.623208941351423,20.58283977220948,supermarket,48,1,20,5.Night
913,146.71.112.211,46.53591906517015,6.575487739371415,36.82025684126252,cafeteria,53,2,12,3.Afternoon
914,146.71.112.211,46.53591906517015,6.575487739371415,36.82025684126252,restaurant,53,2,12,3.Afternoon
915,146.71.112.211,46.53086483286677,6.623208941351423,43.311801052911605,club,48,2,19,4.Evening
916,146.71.112.211,46.53086483286677,6.623208941351423,43.311801052911605,dojo,48,2,19,4.Evening
917,146.71.112.211,46.52915570266951,6.627355926244203,43.64578367118338,supermarket,48,2,19,4.Evening
918,146.71.112.211,46.52915570266951,6.627355926244203,43.64578367118338,gym,48,2,19,4.Evening
919,146.71.112.211,46.53591906517015,6.575487739371415,59.97627934408181,cafeteria,53,3,11,2.Morning
920,146.71.112.211,46.53591906517015,6.575487739371415,59.97627934408181,restaurant,53,3,11,2.Morning
921,146.71.112.211,46.53086483286677,6.623208941351423,68.2677933398572,dojo,48,3,20,5.Night
922,146.71.112.211,46.53086483286677,6.623208941351423,68.2677933398572,club,48,3,20,5.Night
923,146.71.112.211,46.52915570266951,6.627355926244203,69.04858105075881,dojo,48,3,21,5.Night
924,146.71.112.211,46.52915570266951,6.627355926244203,69.04858105075881,club,48,3,21,5.Night
925,146.71.112.211,46.53591906517015,6.575487739371415,83.42284407237337,cafeteria,53,4,11,2.Morning
926,146.71.112.211,46.53591906517015,6.575487739371415,83.42284407237337,restaurant,53,4,11,2.Morning
929,146.71.112.211,46.53274834767285,6.6280065136089705,91.68074413917162,supermarket,48,4,19,4.Evening
930,146.71.112.211,46.53274834767285,6.6280065136089705,91.68074413917162,dojo,48,4,19,4.Evening
927,146.71.112.211,46.53086483286677,6.623208941351423,92.54052213933552,gym,48,4,20,5.Night
928,146.71.112.211,46.53086483286677,6.623208941351423,92.54052213933552,supermarket,48,4,20,5.Night
931,146.71.112.211,46.53591906517015,6.575487739371415,107.16252224962864,cafeteria,53,5,11,2.Morning
932,146.71.112.211,46.53591906517015,6.575487739371415,107.16252224962864,restaurant,53,5,11,2.Morning
933,146.71.112.211,46.53086483286677,6.623208941351423,116.26610755386618,dojo,48,5,20,5.Night
934,146.71.112.211,46.53086483286677,6.623208941351423,116.26610755386618,club,48,5,20,5.Night
935,146.71.112.211,46.52915570266951,6.627355926244203,116.18056826405208,dojo,48,5,20,5.Night
936,146.71.112.211,46.52915570266951,6.627355926244203,116.18056826405208,supermarket,48,5,20,5.Night
937,146.71.112.211,46.53086483286677,6.623208941351423,128.64257610252966,club,48,6,8,1.Early
938,146.71.112.211,46.52915570266951,6.627355926244203,128.64257610252966,supermarket,48,6,8,1.Early
939,146.71.112.211,46.56672894264203,6.55064248423304,128.64257610252966,gym,91,6,8,1.Early
940,146.71.112.211,46.53086483286677,6.623208941351423,152.54039889663505,club,48,7,8,1.Early
941,146.71.112.211,46.52915570266951,6.627355926244203,152.54039889663505,dojo,48,7,8,1.Early
942,146.71.112.211,46.53591906517015,6.575487739371415,176.14537993755513,cafeteria,53,8,8,1.Early
943,146.71.112.211,46.53591906517015,6.575487739371415,176.14537993755513,restaurant,53,8,8,1.Early
944,146.71.112.211,46.53086483286677,6.623208941351423,186.56784667608517,club,48,8,18,4.Evening
945,146.71.112.211,46.53086483286677,6.623208941351423,186.56784667608517,dojo,48,8,18,4.Evening
946,146.71.112.211,46.52915570266951,6.627355926244203,188.36701238227303,gym,48,8,20,5.Night
947,146.71.112.211,46.52915570266951,6.627355926244203,188.36701238227303,supermarket,48,8,20,5.Night
948,146.71.112.211,46.53591906517015,6.575487739371415,200.9601761095048,cafeteria,53,9,8,1.Early
949,146.71.112.211,46.53591906517015,6.575487739371415,200.9601761095048,restaurant,53,9,8,1.Early
950,146.71.112.211,46.53086483286677,6.623208941351423,210.88621685741856,club,48,9,18,4.Evening
951,146.71.112.211,46.53086483286677,6.623208941351423,210.88621685741856,supermarket,48,9,18,4.Evening
952,146.71.112.211,46.52915570266951,6.627355926244203,212.53482658953567,dojo,48,9,20,5.Night
953,146.71.112.211,46.52915570266951,6.627355926244203,212.53482658953567,gym,48,9,20,5.Night
954,146.71.112.211,46.53591906517015,6.575487739371415,227.2800158610244,cafeteria,53,10,11,2.Morning
955,146.71.112.211,46.53591906517015,6.575487739371415,227.2800158610244,restaurant,53,10,11,2.Morning
956,146.71.112.211,46.53086483286677,6.623208941351423,236.3250093393778,supermarket,48,10,20,5.Night
957,146.71.112.211,46.53086483286677,6.623208941351423,236.3250093393778,club,48,10,20,5.Night
958,146.71.112.211,46.52915570266951,6.627355926244203,236.041535792634,gym,48,10,20,5.Night
959,146.71.112.211,46.52915570266951,6.627355926244203,236.041535792634,supermarket,48,10,20,5.Night
960,146.71.112.211,46.53591906517015,6.575487739371415,251.3173918055318,cafeteria,53,11,11,2.Morning
961,146.71.112.211,46.53591906517015,6.575487739371415,251.3173918055318,restaurant,53,11,11,2.Morning
962,146.71.112.211,46.53086483286677,6.623208941351423,259.960534231467,gym,48,11,19,4.Evening
963,146.71.112.211,46.53086483286677,6.623208941351423,259.960534231467,dojo,48,11,19,4.Evening
964,146.71.112.211,46.53274834767285,6.6280065136089705,262.3387099413851,supermarket,48,11,22,5.Night
965,146.71.112.211,46.53274834767285,6.6280065136089705,262.3387099413851,club,48,11,22,5.Night
966,146.71.112.211,46.53591906517015,6.575487739371415,277.2860410246832,cafeteria,53,12,13,3.Afternoon
967,146.71.112.211,46.53591906517015,6.575487739371415,277.2860410246832,restaurant,53,12,13,3.Afternoon
968,146.71.112.211,46.53086483286677,6.623208941351423,283.61754711347487,dojo,48,12,19,4.Evening
969,146.71.112.211,46.53086483286677,6.623208941351423,283.61754711347487,gym,48,12,19,4.Evening
970,146.71.112.211,46.53274834767285,6.6280065136089705,283.5642258236296,supermarket,48,12,19,4.Evening
971,146.71.112.211,46.53274834767285,6.6280065136089705,283.5642258236296,club,48,12,19,4.Evening
972,146.71.112.211,46.53086483286677,6.623208941351423,296.704444465616,club,48,13,8,1.Early
973,146.71.112.211,46.52915570266951,6.627355926244203,296.704444465616,gym,48,13,8,1.Early
974,146.71.112.211,46.53274834767285,6.6280065136089705,296.704444465616,supermarket,48,13,8,1.Early
975,146.71.112.211,46.53086483286677,6.623208941351423,321.9357502441621,supermarket,48,14,9,2.Morning
976,146.71.112.211,46.56445701958251,6.566800137628452,321.9357502441621,gym,92,14,9,2.Morning
977,146.71.112.211,46.50975073815064,6.641607048994993,321.9357502441621,club,20,14,9,2.Morning
978,146.71.112.211,46.53591906517015,6.575487739371415,346.409124050014,cafeteria,53,15,10,2.Morning
979,146.71.112.211,46.53591906517015,6.575487739371415,346.409124050014,restaurant,53,15,10,2.Morning
980,146.71.112.211,46.53086483286677,6.623208941351423,355.32793045221035,supermarket,48,15,19,4.Evening
981,146.71.112.211,46.53086483286677,6.623208941351423,355.32793045221035,club,48,15,19,4.Evening
982,146.71.112.211,46.52915570266951,6.627355926244203,355.924412737087,dojo,48,15,19,4.Evening
983,146.71.112.211,46.52915570266951,6.627355926244203,355.924412737087,gym,48,15,19,4.Evening
984,146.71.112.211,46.53591906517015,6.575487739371415,372.0327629590564,cafeteria,53,16,12,3.Afternoon
985,146.71.112.211,46.53591906517015,6.575487739371415,372.0327629590564,restaurant,53,16,12,3.Afternoon
986,146.71.112.211,46.53086483286677,6.623208941351423,379.5005901202118,gym,48,16,19,4.Evening
987,146.71.112.211,46.53086483286677,6.623208941351423,379.5005901202118,supermarket,48,16,19,4.Evening
988,146.71.112.211,46.53274834767285,6.6280065136089705,379.44527060903175,club,48,16,19,4.Evening
989,146.71.112.211,46.53274834767285,6.6280065136089705,379.44527060903175,gym,48,16,19,4.Evening
990,146.71.112.211,46.53591906517015,6.575487739371415,396.2129193112361,cafeteria,53,17,12,3.Afternoon
991,146.71.112.211,46.53591906517015,6.575487739371415,396.2129193112361,restaurant,53,17,12,3.Afternoon
994,146.71.112.211,46.53274834767285,6.6280065136089705,402.9274456862468,gym,48,17,18,4.Evening
995,146.71.112.211,46.53274834767285,6.6280065136089705,402.9274456862468,supermarket,48,17,18,4.Evening
992,146.71.112.211,46.53086483286677,6.623208941351423,403.8910708421483,gym,48,17,19,4.Evening
993,146.71.112.211,46.53086483286677,6.623208941351423,403.8910708421483,dojo,48,17,19,4.Evening
996,146.71.112.211,46.53591906517015,6.575487739371415,418.5289926973841,cafeteria,53,18,10,2.Morning
997,146.71.112.211,46.53591906517015,6.575487739371415,418.5289926973841,restaurant,53,18,10,2.Morning
998,146.71.112.211,46.53086483286677,6.623208941351423,427.8247323702882,gym,48,18,19,4.Evening
999,146.71.112.211,46.53086483286677,6.623208941351423,427.8247323702882,club,48,18,19,4.Evening
1000,146.71.112.211,46.52915570266951,6.627355926244203,428.1840049837954,gym,48,18,20,5.Night
1001,146.71.112.211,46.52915570266951,6.627355926244203,428.1840049837954,supermarket,48,18,20,5.Night
1002,146.71.112.211,46.53591906517015,6.575487739371415,445.1947032915148,cafeteria,53,19,13,3.Afternoon
1003,146.71.112.211,46.53591906517015,6.575487739371415,445.1947032915148,restaurant,53,19,13,3.Afternoon
1004,146.71.112.211,46.53086483286677,6.623208941351423,451.2780684460432,supermarket,48,19,19,4.Evening
1005,146.71.112.211,46.53086483286677,6.623208941351423,451.2780684460432,club,48,19,19,4.Evening
1006,146.71.112.211,46.52915570266951,6.627355926244203,452.7234189848691,club,48,19,20,5.Night
1007,146.71.112.211,46.52915570266951,6.627355926244203,452.7234189848691,gym,48,19,20,5.Night
1008,146.71.112.211,46.53086483286677,6.623208941351423,465.399621279624,club,48,20,9,2.Morning
1009,146.71.112.211,46.52915570266951,6.627355926244203,465.399621279624,supermarket,48,20,9,2.Morning
1010,146.71.112.211,46.52690379115096,6.562936913096273,465.399621279624,gym,32,20,9,2.Morning
1011,146.71.112.211,46.5226323942738,6.564536074795026,465.399621279624,dojo,32,20,9,2.Morning
13809,147.98.35.57,46.537173835569206,6.59957383904399,13.516216342884464,cafeteria,55,1,13,3.Afternoon
13810,147.98.35.57,46.537173835569206,6.59957383904399,13.516216342884464,restaurant,55,1,13,3.Afternoon
13811,147.98.35.57,46.55759393549761,6.570066617752999,17.611340348788374,bar,83,1,17,4.Evening
13812,147.98.35.57,46.55759393549761,6.570066617752999,17.611340348788374,gym,83,1,17,4.Evening
13813,147.98.35.57,46.55603484391742,6.57240739224497,18.715766010901834,supermarket,83,1,18,4.Evening
13814,147.98.35.57,46.55603484391742,6.57240739224497,18.715766010901834,gym,83,1,18,4.Evening
13815,147.98.35.57,46.537173835569206,6.59957383904399,35.997453435608946,cafeteria,55,2,11,2.Morning
13816,147.98.35.57,46.537173835569206,6.59957383904399,35.997453435608946,restaurant,55,2,11,2.Morning
13817,147.98.35.57,46.55759393549761,6.570066617752999,42.37294441672788,supermarket,83,2,18,4.Evening
13818,147.98.35.57,46.55759393549761,6.570066617752999,42.37294441672788,dojo,83,2,18,4.Evening
13819,147.98.35.57,46.55799494522263,6.572065538671336,44.76831890666185,bar,83,2,20,5.Night
13820,147.98.35.57,46.55799494522263,6.572065538671336,44.76831890666185,gym,83,2,20,5.Night
13821,147.98.35.57,46.537173835569206,6.59957383904399,59.32500975974402,cafeteria,55,3,11,2.Morning
13822,147.98.35.57,46.537173835569206,6.59957383904399,59.32500975974402,restaurant,55,3,11,2.Morning
13823,147.98.35.57,46.55759393549761,6.570066617752999,68.41466833991183,supermarket,83,3,20,5.Night
13824,147.98.35.57,46.55759393549761,6.570066617752999,68.41466833991183,dojo,83,3,20,5.Night
13825,147.98.35.57,46.55799494522263,6.572065538671336,69.20591043183421,bar,83,3,21,5.Night
13826,147.98.35.57,46.55799494522263,6.572065538671336,69.20591043183421,dojo,83,3,21,5.Night
13827,147.98.35.57,46.537173835569206,6.59957383904399,84.70745279238302,cafeteria,55,4,12,3.Afternoon
13828,147.98.35.57,46.537173835569206,6.59957383904399,84.70745279238302,restaurant,55,4,12,3.Afternoon
13829,147.98.35.57,46.55759393549761,6.570066617752999,91.14159529809996,bar,83,4,19,4.Evening
13830,147.98.35.57,46.55759393549761,6.570066617752999,91.14159529809996,dojo,83,4,19,4.Evening
13831,147.98.35.57,46.55603484391742,6.57240739224497,94.12488927243363,gym,83,4,22,5.Night
13832,147.98.35.57,46.55603484391742,6.57240739224497,94.12488927243363,dojo,83,4,22,5.Night
13833,147.98.35.57,46.537173835569206,6.59957383904399,108.70933565933493,cafeteria,55,5,12,3.Afternoon
13834,147.98.35.57,46.537173835569206,6.59957383904399,108.70933565933493,restaurant,55,5,12,3.Afternoon
13835,147.98.35.57,46.55759393549761,6.570066617752999,114.91890448932703,dojo,83,5,18,4.Evening
13836,147.98.35.57,46.55759393549761,6.570066617752999,114.91890448932703,supermarket,83,5,18,4.Evening
13837,147.98.35.57,46.55799494522263,6.572065538671336,115.30026813520024,bar,83,5,19,4.Evening
13838,147.98.35.57,46.55799494522263,6.572065538671336,115.30026813520024,gym,83,5,19,4.Evening
13839,147.98.35.57,46.55759393549761,6.570066617752999,128.49309657847706,gym,83,6,8,1.Early
13840,147.98.35.57,46.50739241629512,6.559545992515631,128.49309657847706,dojo,11,6,8,1.Early
