,ip_address,daytime,day,cell_id,count
2058,138.154.139.194,1.Early,14,32,2
2059,138.154.139.194,1.Early,14,63,1
2060,138.154.139.194,3.Afternoon,15,44,2
2061,138.154.139.194,4.Evening,15,32,2
2062,138.154.139.194,5.Night,15,32,2
2063,138.154.139.194,3.Afternoon,16,44,2
2064,138.154.139.194,4.Evening,16,32,2
2065,138.154.139.194,3.Afternoon,17,44,2
2066,138.154.139.194,4.Evening,17,32,2
2067,138.154.139.194,5.Night,17,32,2
2068,138.154.139.194,3.Afternoon,18,44,2
2069,138.154.139.194,4.Evening,18,32,2
2070,138.154.139.194,3.Afternoon,19,44,2
2071,138.154.139.194,4.Evening,19,32,2
2072,138.154.139.194,5.Night,19,32,2
2073,138.154.139.194,2.Morning,20,32,1
2074,138.154.139.194,2.Morning,20,46,3
2075,138.53.90.242,2.Morning,1,63,2
2076,138.53.90.242,4.Evening,1,42,4
2077,138.53.90.242,3.Afternoon,2,42,2
2078,138.53.90.242,3.Afternoon,2,63,2
2079,138.53.90.242,5.Night,2,42,2
2080,138.53.90.242,2.Morning,3,63,2
2081,138.53.90.242,4.Evening,3,42,2
2082,138.53.90.242,5.Night,3,42,2
2083,138.53.90.242,2.Morning,4,63,2
2084,138.53.90.242,3.Afternoon,4,42,2
2085,138.53.90.242,4.Evening,4,42,2
2086,138.53.90.242,2.Morning,5,63,2
2087,138.53.90.242,3.Afternoon,5,42,2
2088,138.53.90.242,5.Night,5,42,2
2089,138.53.90.242,2.Morning,6,42,4
2090,138.53.90.242,1.Early,7,5,3
2091,138.53.90.242,1.Early,7,42,1
2092,138.53.90.242,2.Morning,8,63,2
2093,138.53.90.242,4.Evening,8,42,4
2094,138.53.90.242,2.Morning,9,63,2
2095,138.53.90.242,3.Afternoon,9,42,2
2096,138.53.90.242,5.Night,9,42,2
2097,138.53.90.242,2.Morning,10,63,2
2098,138.53.90.242,4.Evening,10,42,2
2099,138.53.90.242,5.Night,10,42,2
2100,138.53.90.242,2.Morning,11,63,2
2101,138.53.90.242,4.Evening,11,42,4
2102,138.53.90.242,2.Morning,12,63,2
2103,138.53.90.242,3.Afternoon,12,42,2
2104,138.53.90.242,5.Night,12,42,2
2105,138.53.90.242,2.Morning,13,42,2
2106,138.53.90.242,2.Morning,13,58,1
2107,138.53.90.242,1.Early,14,42,3
2108,138.53.90.242,3.Afternoon,15,63,2
2109,138.53.90.242,4.Evening,15,42,2
2110,138.53.90.242,5.Night,15,42,2
2111,138.53.90.242,2.Morning,16,63,2
2112,138.53.90.242,4.Evening,16,42,2
2113,138.53.90.242,5.Night,16,42,2
2114,138.53.90.242,3.Afternoon,17,42,2
2115,138.53.90.242,3.Afternoon,17,63,2
2116,138.53.90.242,5.Night,17,42,2
2117,138.53.90.242,3.Afternoon,18,63,2
2118,138.53.90.242,4.Evening,18,42,4
2119,138.53.90.242,3.Afternoon,19,42,2
2120,138.53.90.242,3.Afternoon,19,63,2
2121,138.53.90.242,4.Evening,19,42,2
2122,138.53.90.242,1.Early,20,42,1
2123,138.53.90.242,1.Early,20,65,1
2124,139.251.47.207,3.Afternoon,1,63,2
2125,139.251.47.207,4.Evening,1,53,4
2126,139.251.47.207,3.Afternoon,2,63,2
2127,139.251.47.207,4.Evening,2,53,2
2128,139.251.47.207,5.Night,2,53,2
2129,139.251.47.207,3.Afternoon,3,63,2
2130,139.251.47.207,5.Night,3,53,4
2131,139.251.47.207,3.Afternoon,4,63,2
2132,139.251.47.207,4.Evening,4,53,4
2133,139.251.47.207,3.Afternoon,5,63,2
2134,139.251.47.207,4.Evening,5,53,2
2135,139.251.47.207,5.Night,5,53,2
2136,139.251.47.207,2.Morning,6,53,4
2137,139.251.47.207,2.Morning,7,53,3
2138,139.251.47.207,3.Afternoon,8,63,2
2139,139.251.47.207,4.Evening,8,53,2
2140,139.251.47.207,5.Night,8,53,2
2141,139.251.47.207,3.Afternoon,9,63,2
2142,139.251.47.207,5.Night,9,53,4
2143,139.251.47.207,3.Afternoon,10,63,2
2144,139.251.47.207,5.Night,10,53,4
2145,139.251.47.207,2.Morning,11,63,2
2146,139.251.47.207,5.Night,11,53,4
2147,139.251.47.207,3.Afternoon,12,63,2
2148,139.251.47.207,4.Evening,12,53,2
2149,139.251.47.207,5.Night,12,53,2
2150,139.251.47.207,1.Early,13,53,4
2151,139.251.47.207,1.Early,14,53,2
2152,139.251.47.207,3.Afternoon,15,63,2
2153,139.251.47.207,4.Evening,15,53,2
2154,139.251.47.207,5.Night,15,53,2
2155,139.251.47.207,3.Afternoon,16,63,2
2156,139.251.47.207,4.Evening,16,53,2
2157,139.251.47.207,5.Night,16,53,2
2158,139.251.47.207,3.Afternoon,17,63,2
2159,139.251.47.207,5.Night,17,53,4
2160,139.251.47.207,3.Afternoon,18,63,2
2161,139.251.47.207,4.Evening,18,53,2
2162,139.251.47.207,5.Night,18,53,2
2163,139.251.47.207,3.Afternoon,19,63,2
2164,139.251.47.207,4.Evening,19,53,2
2165,139.251.47.207,5.Night,19,53,2
2166,139.251.47.207,2.Morning,20,53,4
2167,140.119.63.230,2.Morning,1,42,2
2168,140.119.63.230,4.Evening,1,47,4
2169,140.119.63.230,2.Morning,2,42,2
2170,140.119.63.230,3.Afternoon,2,47,2
2171,140.119.63.230,4.Evening,2,47,2
2172,140.119.63.230,2.Morning,3,42,2
2173,140.119.63.230,5.Night,3,47,4
2174,140.119.63.230,2.Morning,4,42,2
2175,140.119.63.230,4.Evening,4,47,2
2176,140.119.63.230,5.Night,4,47,2
2177,140.119.63.230,2.Morning,5,42,2
2178,140.119.63.230,4.Evening,5,47,4
2179,140.119.63.230,2.Morning,6,47,3
2180,140.119.63.230,2.Morning,7,6,1
2181,140.119.63.230,2.Morning,7,47,2
2182,140.119.63.230,2.Morning,7,97,1
2183,140.119.63.230,3.Afternoon,8,42,2
2184,140.119.63.230,4.Evening,8,47,4
2185,140.119.63.230,2.Morning,9,42,2
2186,140.119.63.230,4.Evening,9,47,2
2187,140.119.63.230,5.Night,9,47,2
2188,140.119.63.230,3.Afternoon,10,42,2
2189,140.119.63.230,4.Evening,10,47,4
2190,140.119.63.230,3.Afternoon,11,42,2
2191,140.119.63.230,4.Evening,11,47,2
2192,140.119.63.230,5.Night,11,47,2
2193,140.119.63.230,3.Afternoon,12,42,2
2194,140.119.63.230,4.Evening,12,47,2
2195,140.119.63.230,5.Night,12,47,2
2196,140.119.63.230,2.Morning,13,47,2
2197,140.119.63.230,2.Morning,14,47,2
2198,140.119.63.230,3.Afternoon,15,42,2
2199,140.119.63.230,4.Evening,15,47,2
2200,140.119.63.230,5.Night,15,47,2
2201,140.119.63.230,2.Morning,16,42,2
2202,140.119.63.230,4.Evening,16,47,4
2203,140.119.63.230,2.Morning,17,42,2
2204,140.119.63.230,4.Evening,17,47,4
2205,140.119.63.230,3.Afternoon,18,42,2
2206,140.119.63.230,4.Evening,18,47,2
2207,140.119.63.230,5.Night,18,47,2
2208,140.119.63.230,2.Morning,19,42,2
2209,140.119.63.230,4.Evening,19,47,2
2210,140.119.63.230,5.Night,19,47,2
2211,140.119.63.230,1.Early,20,47,2
2212,140.119.63.230,1.Early,20,55,1
2213,140.81.135.193,3.Afternoon,1,46,2
2214,140.81.135.193,5.Night,1,47,4
2215,140.81.135.193,3.Afternoon,2,46,2
2216,140.81.135.193,5.Night,2,47,4
2217,140.81.135.193,3.Afternoon,3,46,2
2218,140.81.135.193,4.Evening,3,47,2
2219,140.81.135.193,5.Night,3,47,2
2220,140.81.135.193,3.Afternoon,4,46,2
2221,140.81.135.193,5.Night,4,47,4
2222,140.81.135.193,3.Afternoon,5,46,2
2223,140.81.135.193,5.Night,5,47,4
2224,140.81.135.193,1.Early,6,47,3
2225,140.81.135.193,2.Morning,7,47,3
2226,140.81.135.193,3.Afternoon,8,46,2
2227,140.81.135.193,4.Evening,8,47,2
2228,140.81.135.193,5.Night,8,47,2
2229,140.81.135.193,3.Afternoon,9,46,2
2230,140.81.135.193,4.Evening,9,47,2
2231,140.81.135.193,5.Night,9,47,2
2232,140.81.135.193,3.Afternoon,10,46,2
2233,140.81.135.193,5.Night,10,47,4
2234,140.81.135.193,3.Afternoon,11,46,2
2235,140.81.135.193,5.Night,11,47,4
2236,140.81.135.193,3.Afternoon,12,46,2
2237,140.81.135.193,4.Evening,12,47,2
2238,140.81.135.193,5.Night,12,47,2
2239,140.81.135.193,1.Early,13,47,4
2240,140.81.135.193,2.Morning,14,47,3
2241,140.81.135.193,1.Early,15,47,2
2242,140.81.135.193,3.Afternoon,15,46,2
2243,140.81.135.193,5.Night,15,47,2
2244,140.81.135.193,3.Afternoon,16,46,2
2245,140.81.135.193,5.Night,16,47,4
2246,140.81.135.193,3.Afternoon,17,46,2
2247,140.81.135.193,4.Evening,17,47,2
2248,140.81.135.193,5.Night,17,47,2
2249,140.81.135.193,3.Afternoon,18,46,2
2250,140.81.135.193,5.Night,18,47,4
2251,140.81.135.193,3.Afternoon,19,46,2
2252,140.81.135.193,4.Evening,19,47,2
2253,140.81.135.193,5.Night,19,47,2
2254,140.81.135.193,1.Early,20,47,3
2255,140.84.18.65,3.Afternoon,1,55,2
2256,140.84.18.65,4.Evening,1,100,2
2257,140.84.18.65,5.Night,1,100,2
2258,140.84.18.65,3.Afternoon,2,55,2
2259,140.84.18.65,4.Evening,2,100,2
2260,140.84.18.65,5.Night,2,100,2
2261,140.84.18.65,3.Afternoon,3,55,2
2262,140.84.18.65,4.Evening,3,100,2
2263,140.84.18.65,5.Night,3,100,2
2264,140.84.18.65,3.Afternoon,4,55,2
2265,140.84.18.65,3.Afternoon,4,100,2
2266,140.84.18.65,5.Night,4,100,2
2267,140.84.18.65,3.Afternoon,5,55,2
2268,140.84.18.65,3.Afternoon,5,100,2
2269,140.84.18.65,4.Evening,5,100,2
2270,140.84.18.65,1.Early,6,100,2
2271,140.84.18.65,2.Morning,7,6,1
2272,140.84.18.65,2.Morning,7,100,1
2273,140.84.18.65,3.Afternoon,8,55,2
2274,140.84.18.65,4.Evening,8,100,2
2275,140.84.18.65,5.Night,8,100,2
2276,140.84.18.65,3.Afternoon,9,55,2
2277,140.84.18.65,4.Evening,9,100,2
2278,140.84.18.65,5.Night,9,100,2
2279,140.84.18.65,2.Morning,10,55,2
2280,140.84.18.65,4.Evening,10,100,2
2281,140.84.18.65,5.Night,10,100,2
2282,140.84.18.65,3.Afternoon,11,55,2
2283,140.84.18.65,4.Evening,11,100,2
2284,140.84.18.65,5.Night,11,100,2
2285,140.84.18.65,3.Afternoon,12,55,2
2286,140.84.18.65,4.Evening,12,100,2
2287,140.84.18.65,5.Night,12,100,2
2288,140.84.18.65,2.Morning,13,100,3
2289,140.84.18.65,1.Early,14,71,1
2290,140.84.18.65,1.Early,14,100,2
2291,140.84.18.65,2.Morning,15,55,2
2292,140.84.18.65,4.Evening,15,100,2
2293,140.84.18.65,5.Night,15,100,2
2294,140.84.18.65,3.Afternoon,16,55,2
2295,140.84.18.65,4.Evening,16,100,2
2296,140.84.18.65,5.Night,16,100,2
2297,140.84.18.65,3.Afternoon,17,55,2
2298,140.84.18.65,4.Evening,17,100,2
2299,140.84.18.65,5.Night,17,100,2
2300,140.84.18.65,2.Morning,18,55,2
2301,140.84.18.65,5.Night,18,100,4
2302,140.84.18.65,3.Afternoon,19,55,2
2303,140.84.18.65,4.Evening,19,100,2
2304,140.84.18.65,5.Night,19,100,2
2305,140.84.18.65,2.Morning,20,33,1
2306,140.84.18.65,2.Morning,20,55,1
2307,140.84.18.65,2.Morning,20,100,1
2308,143.209.166.96,3.Afternoon,1,80,2
2309,143.209.166.96,4.Evening,1,85,2
2310,143.209.166.96,5.Night,1,85,2
2311,143.209.166.96,3.Afternoon,2,80,2
2312,143.209.166.96,4.Evening,2,85,2
2313,143.209.166.96,5.Night,2,85,2
2314,143.209.166.96,2.Morning,3,80,2
2315,143.209.166.96,4.Evening,3,85,2
2316,143.209.166.96,5.Night,3,85,2
2317,143.209.166.96,3.Afternoon,4,80,2
2318,143.209.166.96,3.Afternoon,4,85,2
2319,143.209.166.96,5.Night,4,85,2
2320,143.209.166.96,3.Afternoon,5,80,2
2321,143.209.166.96,3.Afternoon,5,85,2
2322,143.209.166.96,5.Night,5,85,2
2323,143.209.166.96,1.Early,6,20,2
2324,143.209.166.96,1.Early,6,85,1
2325,143.209.166.96,1.Early,7,85,4
2326,143.209.166.96,3.Afternoon,8,80,2
2327,143.209.166.96,4.Evening,8,85,2
2328,143.209.166.96,5.Night,8,85,2
2329,143.209.166.96,3.Afternoon,9,80,2
2330,143.209.166.96,3.Afternoon,9,85,2
2331,143.209.166.96,5.Night,9,85,2
2332,143.209.166.96,3.Afternoon,10,80,2
2333,143.209.166.96,3.Afternoon,10,85,2
2334,143.209.166.96,5.Night,10,85,2
2335,143.209.166.96,3.Afternoon,11,80,2
2336,143.209.166.96,3.Afternoon,11,85,2
2337,143.209.166.96,5.Night,11,85,2
2338,143.209.166.96,3.Afternoon,12,80,2
2339,143.209.166.96,4.Evening,12,85,2
2340,143.209.166.96,5.Night,12,85,2
2341,143.209.166.96,1.Early,13,85,4
2342,143.209.166.96,2.Morning,14,85,1
2343,143.209.166.96,2.Morning,14,90,2
2344,143.209.166.96,3.Afternoon,15,80,2
2345,143.209.166.96,4.Evening,15,85,2
2346,143.209.166.96,5.Night,15,85,2
2347,143.209.166.96,3.Afternoon,16,80,2
2348,143.209.166.96,3.Afternoon,16,85,2
2349,143.209.166.96,5.Night,16,85,2
2350,143.209.166.96,3.Afternoon,17,80,2
2351,143.209.166.96,4.Evening,17,85,2
2352,143.209.166.96,5.Night,17,85,2
2353,143.209.166.96,3.Afternoon,18,80,2
2354,143.209.166.96,4.Evening,18,85,2
2355,143.209.166.96,5.Night,18,85,2
2356,143.209.166.96,3.Afternoon,19,80,2
2357,143.209.166.96,4.Evening,19,85,2
2358,143.209.166.96,5.Night,19,85,2
2359,143.209.166.96,1.Early,20,55,2
2360,143.209.166.96,1.Early,20,75,1
2361,143.209.166.96,1.Early,20,85,1
2362,146.1.11.56,2.Morning,1,65,2
2363,146.1.11.56,4.Evening,1,88,2
2364,146.1.11.56,5.Night,1,88,2
2365,146.1.11.56,3.Afternoon,2,65,2
2366,146.1.11.56,4.Evening,2,88,2
2367,146.1.11.56,5.Night,2,88,2
2368,146.1.11.56,2.Morning,3,65,2
2369,146.1.11.56,5.Night,3,88,4
2370,146.1.11.56,2.Morning,4,65,2
2371,146.1.11.56,4.Evening,4,88,4
2372,146.1.11.56,2.Morning,5,65,2
2373,146.1.11.56,4.Evening,5,88,2
2374,146.1.11.56,5.Night,5,88,2
2375,146.1.11.56,2.Morning,6,60,1
2376,146.1.11.56,2.Morning,6,88,1
2377,146.1.11.56,2.Morning,6,90,1
2378,146.1.11.56,2.Morning,7,26,1
2379,146.1.11.56,2.Morning,7,88,1
2380,146.1.11.56,2.Morning,8,65,2
2381,146.1.11.56,3.Afternoon,8,88,2
2382,146.1.11.56,5.Night,8,88,2
2383,146.1.11.56,3.Afternoon,9,65,2
2384,146.1.11.56,4.Evening,9,88,2
2385,146.1.11.56,5.Night,9,88,2
2386,146.1.11.56,2.Morning,10,65,2
2387,146.1.11.56,4.Evening,10,88,2
2388,146.1.11.56,5.Night,10,88,2
2389,146.1.11.56,2.Morning,11,65,2
2390,146.1.11.56,4.Evening,11,88,2
2391,146.1.11.56,2.Morning,12,65,2
2392,146.1.11.56,4.Evening,12,88,2
2393,146.1.11.56,5.Night,12,88,2
2394,146.1.11.56,2.Morning,13,88,3
2395,146.1.11.56,2.Morning,14,47,3
2396,146.1.11.56,2.Morning,14,88,1
2397,146.1.11.56,2.Morning,15,65,2
2398,146.1.11.56,4.Evening,15,88,2
2399,146.1.11.56,5.Night,15,88,2
2400,146.1.11.56,3.Afternoon,16,65,2
2401,146.1.11.56,4.Evening,16,88,4
2402,146.1.11.56,2.Morning,17,65,2
2403,146.1.11.56,4.Evening,17,88,2
2404,146.1.11.56,5.Night,17,88,2
2405,146.1.11.56,3.Afternoon,18,65,2
2406,146.1.11.56,4.Evening,18,88,2
2407,146.1.11.56,5.Night,18,88,2
2408,146.1.11.56,3.Afternoon,19,65,2
2409,146.1.11.56,3.Afternoon,19,88,2
2410,146.1.11.56,5.Night,19,88,2
2411,146.1.11.56,2.Morning,20,88,3
2412,146.148.99.165,3.Afternoon,1,44,2
2413,146.148.99.165,4.Evening,1,100,2
2414,146.148.99.165,5.Night,1,100,2
2415,146.148.99.165,3.Afternoon,2,44,2
2416,146.148.99.165,5.Night,2,100,4
2417,146.148.99.165,3.Afternoon,3,44,2
2418,146.148.99.165,4.Evening,3,100,2
2419,146.148.99.165,5.Night,3,100,2
2420,146.148.99.165,3.Afternoon,4,44,2
2421,146.148.99.165,4.Evening,4,100,2
2422,146.148.99.165,5.Night,4,100,2
2423,146.148.99.165,3.Afternoon,5,44,2
2424,146.148.99.165,4.Evening,5,100,2
2425,146.148.99.165,5.Night,5,100,2
2426,146.148.99.165,2.Morning,6,72,1
2427,146.148.99.165,2.Morning,6,100,1
2428,146.148.99.165,2.Morning,7,31,1
2429,146.148.99.165,2.Morning,7,54,1
2430,146.148.99.165,2.Morning,7,100,2
2431,146.148.99.165,3.Afternoon,8,44,2
2432,146.148.99.165,4.Evening,8,100,2
2433,146.148.99.165,5.Night,8,100,2
2434,146.148.99.165,3.Afternoon,9,44,2
2435,146.148.99.165,4.Evening,9,100,4
2436,146.148.99.165,3.Afternoon,10,44,2
2437,146.148.99.165,4.Evening,10,100,2
2438,146.148.99.165,5.Night,10,100,2
2439,146.148.99.165,3.Afternoon,11,44,2
2440,146.148.99.165,4.Evening,11,100,2
2441,146.148.99.165,5.Night,11,100,2
2442,146.148.99.165,3.Afternoon,12,44,2
2443,146.148.99.165,5.Night,12,100,4
2444,146.148.99.165,1.Early,13,67,1
2445,146.148.99.165,1.Early,13,80,1
2446,146.148.99.165,1.Early,13,100,1
2447,146.148.99.165,2.Morning,14,91,2
2448,146.148.99.165,2.Morning,14,100,2
2449,146.148.99.165,3.Afternoon,15,44,2
2450,146.148.99.165,4.Evening,15,100,4
2451,146.148.99.165,3.Afternoon,16,44,2
2452,146.148.99.165,4.Evening,16,100,2
2453,146.148.99.165,5.Night,16,100,2
2454,146.148.99.165,4.Evening,17,44,2
2455,146.148.99.165,4.Evening,17,100,2
2456,146.148.99.165,5.Night,17,100,2
2457,146.148.99.165,3.Afternoon,18,44,2
2458,146.148.99.165,5.Night,18,100,4
2459,146.148.99.165,3.Afternoon,19,44,2
2460,146.148.99.165,4.Evening,19,100,2
2461,146.148.99.165,5.Night,19,100,2
2462,146.148.99.165,2.Morning,20,28,1
2463,146.148.99.165,2.Morning,20,100,2
2464,146.71.112.211,3.Afternoon,1,53,2
2465,146.71.112.211,5.Night,1,48,2
2466,146.71.112.211,3.Afternoon,2,53,2
2467,146.71.112.211,4.Evening,2,48,4
2468,146.71.112.211,2.Morning,3,53,2
2469,146.71.112.211,5.Night,3,48,4
2470,146.71.112.211,2.Morning,4,53,2
2471,146.71.112.211,4.Evening,4,48,2
2472,146.71.112.211,5.Night,4,48,2
2473,146.71.112.211,2.Morning,5,53,2
2474,146.71.112.211,5.Night,5,48,4
2475,146.71.112.211,1.Early,6,48,2
2476,146.71.112.211,1.Early,6,91,1
2477,146.71.112.211,1.Early,7,48,2
2478,146.71.112.211,1.Early,8,53,2
2479,146.71.112.211,4.Evening,8,48,2
2480,146.71.112.211,5.Night,8,48,2
2481,146.71.112.211,1.Early,9,53,2
2482,146.71.112.211,4.Evening,9,48,2
2483,146.71.112.211,5.Night,9,48,2
2484,146.71.112.211,2.Morning,10,53,2
2485,146.71.112.211,5.Night,10,48,4
2486,146.71.112.211,2.Morning,11,53,2
2487,146.71.112.211,4.Evening,11,48,2
2488,146.71.112.211,5.Night,11,48,2
2489,146.71.112.211,3.Afternoon,12,53,2
2490,146.71.112.211,4.Evening,12,48,4
2491,146.71.112.211,1.Early,13,48,3
2492,146.71.112.211,2.Morning,14,20,1
2493,146.71.112.211,2.Morning,14,48,1
2494,146.71.112.211,2.Morning,14,92,1
2495,146.71.112.211,2.Morning,15,53,2
2496,146.71.112.211,4.Evening,15,48,4
2497,146.71.112.211,3.Afternoon,16,53,2
2498,146.71.112.211,4.Evening,16,48,4
2499,146.71.112.211,3.Afternoon,17,53,2
2500,146.71.112.211,4.Evening,17,48,4
2501,146.71.112.211,2.Morning,18,53,2
2502,146.71.112.211,4.Evening,18,48,2
2503,146.71.112.211,5.Night,18,48,2
2504,146.71.112.211,3.Afternoon,19,53,2
2505,146.71.112.211,4.Evening,19,48,2
2506,146.71.112.211,5.Night,19,48,2
2507,146.71.112.211,2.Morning,20,32,2
2508,146.71.112.211,2.Morning,20,48,2
2509,147.98.35.57,3.Afternoon,1,55,2
2510,147.98.35.57,4.Evening,1,83,4
2511,147.98.35.57,2.Morning,2,55,2
2512,147.98.35.57,4.Evening,2,83,2
2513,147.98.35.57,5.Night,2,83,2
2514,147.98.35.57,2.Morning,3,55,2
2515,147.98.35.57,5.Night,3,83,4
2516,147.98.35.57,3.Afternoon,4,55,2
2517,147.98.35.57,4.Evening,4,83,2
2518,147.98.35.57,5.Night,4,83,2
2519,147.98.35.57,3.Afternoon,5,55,2
2520,147.98.35.57,4.Evening,5,83,4
2521,147.98.35.57,1.Early,6,11,1
2522,147.98.35.57,1.Early,6,83,1
2523,147.98.35.57,1.Early,7,77,1
2524,147.98.35.57,1.Early,7,83,1
2525,147.98.35.57,3.Afternoon,8,55,2
2526,147.98.35.57,4.Evening,8,83,2
2527,147.98.35.57,5.Night,8,83,2
2528,147.98.35.57,3.Afternoon,9,55,2
2529,147.98.35.57,4.Evening,9,83,2
2530,147.98.35.57,5.Night,9,83,2
2531,147.98.35.57,3.Afternoon,10,55,2
2532,147.98.35.57,5.Night,10,83,2
2533,147.98.35.57,2.Morning,11,55,2
2534,147.98.35.57,4.Evening,11,83,2
2535,147.98.35.57,5.Night,11,83,2
2536,147.98.35.57,3.Afternoon,12,55,2
2537,147.98.35.57,4.Evening,12,83,2
2538,147.98.35.57,5.Night,12,83,2
2539,147.98.35.57,1.Early,13,11,3
2540,147.98.35.57,1.Early,13,83,1
2541,147.98.35.57,1.Early,14,83,1
2542,147.98.35.57,1.Early,14,94,1
2543,147.98.35.57,2.Morning,15,55,2
2544,147.98.35.57,4.Evening,15,83,2
2545,147.98.35.57,5.Night,15,83,2
2546,147.98.35.57,3.Afternoon,16,55,2
2547,147.98.35.57,4.Evening,16,83,2
2548,147.98.35.57,5.Night,16,83,2
2549,147.98.35.57,2.Morning,17,55,2
2550,147.98.35.57,4.Evening,17,83,2
2551,147.98.35.57,2.Morning,18,55,2
2552,147.98.35.57,4.Evening,18,83,2
2553,147.98.35.57,5.Night,18,83,2
2554,147.98.35.57,2.Morning,19,55,2
2555,147.98.35.57,4.Evening,19,83,2
2556,147.98.35.57,5.Night,19,83,2
2557,147.98.35.57,1.Early,20,83,1
2558,147.98.35.57,1.Early,20,88,2
2559,148.172.128.122,2.Morning,1,61,2
2560,148.172.128.122,4.Evening,1,19,2
2561,148.172.128.122,5.Night,1,19,2
2562,148.172.128.122,1.Early,2,61,2
2563,148.172.128.122,4.Evening,2,19,2
2564,148.172.128.122,5.Night,2,19,2
2565,148.172.128.122,2.Morning,3,61,2
2566,148.172.128.122,3.Afternoon,3,19,2
2567,148.172.128.122,5.Night,3,19,2
2568,148.172.128.122,2.Morning,4,61,2
2569,148.172.128.122,4.Evening,4,19,2
2570,148.172.128.122,5.Night,4,19,2
2571,148.172.128.122,2.Morning,5,61,2
2572,148.172.128.122,4.Evening,5,19,2
2573,148.172.128.122,5.Night,5,19,2
2574,148.172.128.122,2.Morning,6,19,3
2575,148.172.128.122,1.Early,7,19,1
2576,148.172.128.122,1.Early,7,38,2
2577,148.172.128.122,2.Morning,8,61,2
2578,148.172.128.122,4.Evening,8,19,2
2579,148.172.128.122,5.Night,8,19,2
2580,148.172.128.122,1.Early,9,19,2
2581,148.172.128.122,2.Morning,9,61,2
2582,148.172.128.122,3.Afternoon,9,19,2
2583,148.172.128.122,2.Morning,10,61,2
2584,148.172.128.122,3.Afternoon,10,19,2
2585,148.172.128.122,5.Night,10,19,2
2586,148.172.128.122,1.Early,11,61,2
2587,148.172.128.122,3.Afternoon,11,19,2
2588,148.172.128.122,5.Night,11,19,2
2589,148.172.128.122,2.Morning,12,61,2
2590,148.172.128.122,3.Afternoon,12,19,2
2591,148.172.128.122,5.Night,12,19,2
2592,148.172.128.122,1.Early,13,19,1
2593,148.172.128.122,1.Early,13,44,1
2594,148.172.128.122,1.Early,14,19,2
2595,148.172.128.122,2.Morning,15,61,2
2596,148.172.128.122,4.Evening,15,19,2
2597,148.172.128.122,5.Night,15,19,2
2598,148.172.128.122,2.Morning,16,61,2
2599,148.172.128.122,4.Evening,16,19,2
2600,148.172.128.122,5.Night,16,19,2
2601,148.172.128.122,2.Morning,17,61,2
2602,148.172.128.122,4.Evening,17,19,2
2603,148.172.128.122,5.Night,17,19,2
2604,148.172.128.122,2.Morning,18,61,2
2605,148.172.128.122,4.Evening,18,19,2
2606,148.172.128.122,5.Night,18,19,2
2607,148.172.128.122,2.Morning,19,61,2
2608,148.172.128.122,4.Evening,19,19,2
2609,148.172.128.122,5.Night,19,19,2
2610,148.172.128.122,1.Early,20,19,2
2611,148.180.246.199,3.Afternoon,1,86,4
2612,148.180.246.199,5.Night,1,86,2
2613,148.180.246.199,3.Afternoon,2,86,4
2614,148.180.246.199,5.Night,2,86,2
2615,148.180.246.199,3.Afternoon,3,86,4
2616,148.180.246.199,5.Night,3,86,2
2617,148.180.246.199,3.Afternoon,4,86,2
2618,148.180.246.199,4.Evening,4,86,2
2619,148.180.246.199,5.Night,4,86,2
2620,148.180.246.199,3.Afternoon,5,86,4
2621,148.180.246.199,5.Night,5,86,2
2622,148.180.246.199,2.Morning,6,86,4
2623,148.180.246.199,2.Morning,7,67,1
2624,148.180.246.199,2.Morning,7,86,2
2625,148.180.246.199,3.Afternoon,8,86,4
2626,148.180.246.199,4.Evening,8,86,2
2627,148.180.246.199,3.Afternoon,9,86,4
2628,148.180.246.199,5.Night,9,86,2
2629,148.180.246.199,3.Afternoon,10,86,2
2630,148.180.246.199,4.Evening,10,86,2
2631,148.180.246.199,5.Night,10,86,2
2632,148.180.246.199,2.Morning,11,86,2
2633,148.180.246.199,4.Evening,11,86,2
2634,148.180.246.199,5.Night,11,86,2
2635,148.180.246.199,3.Afternoon,12,86,2
2636,148.180.246.199,4.Evening,12,86,2
2637,148.180.246.199,5.Night,12,86,2
2638,148.180.246.199,1.Early,13,86,2
2639,148.180.246.199,2.Morning,14,86,2
2640,148.180.246.199,3.Afternoon,15,86,4
2641,148.180.246.199,5.Night,15,86,2
2642,148.180.246.199,3.Afternoon,16,86,4
2643,148.180.246.199,5.Night,16,86,2
2644,148.180.246.199,3.Afternoon,17,86,4
2645,148.180.246.199,5.Night,17,86,2
2646,148.180.246.199,3.Afternoon,18,86,4
2647,148.180.246.199,5.Night,18,86,2
2648,148.180.246.199,3.Afternoon,19,86,4
2649,148.180.246.199,5.Night,19,86,2
2650,148.180.246.199,2.Morning,20,65,2
2651,148.180.246.199,2.Morning,20,86,2
2652,148.184.155.201,2.Morning,1,23,2
2653,148.184.155.201,3.Afternoon,1,53,2
2654,148.184.155.201,5.Night,1,53,2
2655,148.184.155.201,2.Morning,2,23,2
2656,148.184.155.201,3.Afternoon,2,53,2
2657,148.184.155.201,5.Night,2,53,2
2658,148.184.155.201,3.Afternoon,3,23,2
2659,148.184.155.201,4.Evening,3,53,2
2660,148.184.155.201,5.Night,3,53,2
2661,148.184.155.201,2.Morning,4,23,2
